Branch,Endpoint,File,ServiceName
//gosdev/games/Fuse/1/retail/prod/blazeserver/3.x,gos-blaze.nucleus.ea.com,//gosdev/games/Fuse/1/retail/prod/blazeserver/3.x/etc/commondefines.cfg,|[u'fuse-1-xbl2', u'fuse-1-ps3']|
//gosdev/games/FIFA/2016/Gen4/demoprod/blazeserver/15.x,gos-blaze.nucleus.ea.com,//gosdev/games/FIFA/2016/Gen4/demoprod/blazeserver/15.x/etc/commondefines.cfg,|[u'fifa-2016-ps4-demo', u'fifa-2016-pc-demo', u'fifa-2016-xone-demo']|
//gosdev/games/NBAJam/2012/Gen3/prod/blazeserver/3.09.x,gos-blaze.nucleus.ea.com,//gosdev/games/NBAJam/2012/Gen3/prod/blazeserver/3.09.x/etc.ilt.sports/env/prod.boot,|[u'nbajam-2012-xbl2', u'nbajam-2012-ps3']|
//gosdev-restricted/kettle/games/Battlefield/Havana/Gen3-1/cte/blazeserver/14.x,gos-blaze.nucleus.ea.com,//gosdev-restricted/kettle/games/Battlefield/Havana/Gen3-1/cte/blazeserver/14.x/etc/commondefines.cfg,[u'battlefield-havana-pc-cte']
//gosdev-restricted/kettle/games/FIFA/2014/Gen3-1/prod/blazeserver/13.x,gos-blaze.nucleus.ea.com,//gosdev-restricted/kettle/games/FIFA/2014/Gen3-1/prod/blazeserver/13.x/etc/commondefines.cfg,|[u'fifa-2014-xone', u'fifa-2014-ps4']|
//gosdev/games/FIFA/2014/Gen3/prod/blazeserver/13.x,gos-blaze.nucleus.ea.com,//gosdev/games/FIFA/2014/Gen3/prod/blazeserver/13.x/etc/commondefines.cfg,|[u'fifa-2014-ps3', u'fifa-2014-ps3-ddp', u'fifa-2014-ps3-ddr', u'fifa-2014-pc', u'fifa-2014-xbl2', u'fifa-2014-xbl2-ddp', u'fifa-2014-xbl2-ddr']|
//gosdev/games/FIFA/2014/WorldCup/prod/blazeserver/13.x,gos-blaze.nucleus.ea.com,//gosdev/games/FIFA/2014/WorldCup/prod/blazeserver/13.x/etc/commondefines.cfg,|[u'fifa-wc14-ps3', u'fifa-wc14-ps3-ddr', u'fifa-wc14-xbl2']|
//gosdev/games/NHL/2015/Gen3/retail/prod/blazeserver/3.x,gos-blaze.nucleus.ea.com,//gosdev/games/NHL/2015/Gen3/retail/prod/blazeserver/3.x/etc/commondefines.cfg,|[u'nhl-2015-ps3', u'nhl-2015-ps3-ddp', u'nhl-2015-ps3-ddr', u'nhl-2015-ps3-ios', u'nhl-2015-ps3-web', u'nhl-2015-xbl2', u'nhl-2015-xbl2-ddp', u'nhl-2015-xbl2-ddr', u'nhl-2015-xbl2-ios', u'nhl-2015-xbl2-web']|
//gosdev/games/NCAA/2013/Gen3/prod/blazeserver/3.x,gos-blaze.nucleus.ea.com,//gosdev/games/NCAA/2013/Gen3/prod/blazeserver/3.x/etc/commondefines.cfg,|[u'ncaa-2013-xbl2', u'ncaa-2013-xbl2-ddp', u'ncaa-2013-xbl2-ddr', u'ncaa-2013-ps3', u'ncaa-2013-ps3-ddp', u'ncaa-2013-ps3-ddr']|
//gosdev/games/EASHub/2012/prod/blazeserver/3.x,gos-blaze.nucleus.ea.com,//gosdev/games/EASHub/2012/prod/blazeserver/3.x/etc.ilt.sports/env/prod.boot,|[u'eashub-2012-xbl2', u'eashub-2012-ps3']|
//gosdev/games/NFS/Rivals/retail/prod/blazeserver/13.3.x,gos-blaze.nucleus.ea.com,//gosdev/games/NFS/Rivals/retail/prod/blazeserver/13.3.x/etc/commondefines.cfg,|[u'nfs-rivals-xbl2', u'nfs-rivals-xone', u'nfs-rivals-pc', u'nfs-rivals-ps4', u'nfs-rivals-ps3']|
//gosdev/games/Madden/2014/demo/release/blazeserver/3.x,gos-blaze.nucleus.ea.com,//gosdev/games/Madden/2014/demo/release/blazeserver/3.x/etc/commondefines.cfg,|[u'madden-2014-ps3-demo', u'madden-2014-xbl2-demo']|
//gosdev/games/Blitz/2012/Gen3/prod/blazeserver/3.x,gos-blaze.nucleus.ea.com,//gosdev/games/Blitz/2012/Gen3/prod/blazeserver/3.x/etc.ilt.sports/env/prod.boot,|[u'blitz-2012-ps3', u'blitz-2012-xbl2']|
//gosdev/games/NHL/2016/Gen3/retail/prod/blazeserver/3.x,gos-blaze.nucleus.ea.com,//gosdev/games/NHL/2016/Gen3/retail/prod/blazeserver/3.x/etc/commondefines.cfg,|[u'nhl-2016-xbl2', u'nhl-2016-xbl2-ddp', u'nhl-2016-xbl2-ddr', u'nhl-2016-xbl2-ios', u'nhl-2016-xbl2-web', u'nhl-2016-ps3', u'nhl-2016-ps3-ddp', u'nhl-2016-ps3-ddr', u'nhl-2016-ps3-ios', u'nhl-2016-ps3-web']|
//gosdev/games/Madden/2018/Gen4/RL/blazeserver,gos-blaze.nucleus.ea.com,//gosdev/games/Madden/2018/Gen4/RL/blazeserver/etc/commondefines.cfg,|[u'madden-2018-ps4', u'madden-2018-ps4-api', u'madden-2018-ps4-mca', u'madden-2018-ps4-trial', u'madden-2018-ps4-web']|
//gosdev/games/Madden/2015/retail/release_g3/blazeserver/13.3.x,gos-blaze.nucleus.ea.com,//gosdev/games/Madden/2015/retail/release_g3/blazeserver/13.3.x/etc/commondefines.cfg,|[u'madden-2015-xbl2', u'madden-2015-xbl2-ddp', u'madden-2015-xbl2-ddr', u'madden-2015-xbl2-web', u'madden-2015-ps3', u'madden-2015-ps3-ddp', u'madden-2015-ps3-ddr', u'madden-2015-ps3-web']|
//gosdev/games/FIFA/2015/Gen3-Demo/prod/blazeserver/13.x,gos-blaze.nucleus.ea.com,//gosdev/games/FIFA/2015/Gen3-Demo/prod/blazeserver/13.x/etc/commondefines.cfg,|[u'fifa-2015-ps3-demo', u'fifa-2015-xbl2-demo']|
//gosdev/gosservers/redirector/releases/3.x,gos-blaze.nucleus.ea.com,//gosdev/gosservers/redirector/releases/3.x/etc/commondefines.cfg,[u'gosredirector']
//gosdev/games/ArmyOfTwo/3/Gen3/prod/blazeserver/3.x,gos-blaze.nucleus.ea.com,//gosdev/games/ArmyOfTwo/3/Gen3/prod/blazeserver/3.x/etc/commondefines.cfg,|[u'armyoftwo-3-ps3', u'armyoftwo-3-xbl2']|
//gosdev/games/DragonAge/3/Gen3/prod/blazeserver/14.2.x,gos-blaze.nucleus.ea.com,//gosdev/games/DragonAge/3/Gen3/prod/blazeserver/14.2.x/etc/commondefines.cfg,|[u'dragonage-3-ps4', u'dragonage-3-ps4-trial', u'dragonage-3-ps3', u'dragonage-3-ps3-trial', u'dragonage-3-pc', u'dragonage-3-pc-trial', u'dragonage-3-xbl2', u'dragonage-3-xbl2-trial', u'dragonage-3-xone', u'dragonage-3-xone-trial']|
//gosdev/games/Battlefront/1/Retail/prod/15.1.x/blazeserver,gos-blaze.nucleus.ea.com,//gosdev/games/Battlefront/1/Retail/prod/15.1.x/blazeserver/etc/commondefines.cfg,|[u'battlefront-1-pc', u'battlefront-1-pc-trial', u'battlefront-1-xone', u'battlefront-1-xone-trial', u'battlefront-1-ps4', u'battlefront-1-ps4-trial']|
//gosdev/games/MassEffect/GaW/prod/blazeserver/3.x,gos-blaze.nucleus.ea.com,//gosdev/games/MassEffect/GaW/prod/blazeserver/3.x/etc.ilt.shooter/env/prod.boot,|[u'masseffect-gaw-android', u'masseffect-gaw-common', u'masseffect-gaw-fb', u'masseffect-gaw-ipad', u'masseffect-gaw-iph', u'masseffect-gaw-pc', u'masseffect-gaw-ps3', u'masseffect-gaw-rim', u'masseffect-gaw-web', u'masseffect-gaw-xbl2', u'masseffect-gaw-wiiu']|
//gosdev/games/MassEffect/3/Gen3/prod/blazeserver/3.x,gos-blaze.nucleus.ea.com,//gosdev/games/MassEffect/3/Gen3/prod/blazeserver/3.x/etc.ilt.shooter/env/prod.boot,|[u'masseffect-3-ps3', u'masseffect-3-xbl2', u'masseffect-3-pc']|
