Branch,Endpoint,File,ServiceName
//gosdev/games/Madden/2014/demo/release/blazeserver/3.x,gos-blaze.nucleus.ea.com,//gosdev/games/Madden/2014/demo/release/blazeserver/3.x/etc/commondefines.cfg,|[madden-2014-ps3-demo, madden-2014-xbl2-demo]|
//gosdev/games/Blitz/2012/Gen3/prod/blazeserver/3.x,gos-blaze.nucleus.ea.com,//gosdev/games/Blitz/2012/Gen3/prod/blazeserver/3.x/etc.ilt.sports/env/prod.boot,|[blitz-2012-ps3, blitz-2012-xbl2]|
//gosdev/games/NHL/2016/Gen3/retail/prod/blazeserver/3.x,gos-blaze.nucleus.ea.com,//gosdev/games/NHL/2016/Gen3/retail/prod/blazeserver/3.x/etc/commondefines.cfg,|[nhl-2016-xbl2, nhl-2016-xbl2-ddp, nhl-2016-xbl2-ddr, nhl-2016-xbl2-ios, nhl-2016-xbl2-web, nhl-2016-ps3, nhl-2016-ps3-ddp, nhl-2016-ps3-ddr, nhl-2016-ps3-ios, nhl-2016-ps3-web]|
//gosdev/games/Madden/2018/Gen4/RL/blazeserver,gos-blaze.nucleus.ea.com,//gosdev/games/Madden/2018/Gen4/RL/blazeserver/etc/commondefines.cfg,|[madden-2018-ps4, madden-2018-ps4-api, madden-2018-ps4-mca, madden-2018-ps4-trial, madden-2018-ps4-web]|
//gosdev/games/Madden/2015/retail/release_g3/blazeserver/13.3.x,gos-blaze.nucleus.ea.com,//gosdev/games/Madden/2015/retail/release_g3/blazeserver/13.3.x/etc/commondefines.cfg,|[madden-2015-xbl2, madden-2015-xbl2-ddp, madden-2015-xbl2-ddr, madden-2015-xbl2-web, madden-2015-ps3, madden-2015-ps3-ddp, madden-2015-ps3-ddr, madden-2015-ps3-web]|
//gosdev/games/FIFA/2015/Gen3-Demo/prod/blazeserver/13.x,gos-blaze.nucleus.ea.com,//gosdev/games/FIFA/2015/Gen3-Demo/prod/blazeserver/13.x/etc/commondefines.cfg,|[fifa-2015-ps3-demo, fifa-2015-xbl2-demo]|
//gosdev/gosservers/redirector/releases/3.x,gos-blaze.nucleus.ea.com,//gosdev/gosservers/redirector/releases/3.x/etc/commondefines.cfg,[gosredirector]
//gosdev/games/ArmyOfTwo/3/Gen3/prod/blazeserver/3.x,gos-blaze.nucleus.ea.com,//gosdev/games/ArmyOfTwo/3/Gen3/prod/blazeserver/3.x/etc/commondefines.cfg,|[armyoftwo-3-ps3, armyoftwo-3-xbl2]|
//gosdev/games/DragonAge/3/Gen3/prod/blazeserver/14.2.x,gos-blaze.nucleus.ea.com,//gosdev/games/DragonAge/3/Gen3/prod/blazeserver/14.2.x/etc/commondefines.cfg,|[dragonage-3-ps4, dragonage-3-ps4-trial, dragonage-3-ps3, dragonage-3-ps3-trial, dragonage-3-pc, dragonage-3-pc-trial, dragonage-3-xbl2, dragonage-3-xbl2-trial, dragonage-3-xone, dragonage-3-xone-trial]|
//gosdev/games/Battlefront/1/Retail/prod/15.1.x/blazeserver,gos-blaze.nucleus.ea.com,//gosdev/games/Battlefront/1/Retail/prod/15.1.x/blazeserver/etc/commondefines.cfg,|[battlefront-1-pc, battlefront-1-pc-trial, battlefront-1-xone, battlefront-1-xone-trial, battlefront-1-ps4, battlefront-1-ps4-trial]|
//gosdev/games/MassEffect/GaW/prod/blazeserver/3.x,gos-blaze.nucleus.ea.com,//gosdev/games/MassEffect/GaW/prod/blazeserver/3.x/etc.ilt.shooter/env/prod.boot,|[masseffect-gaw-android, masseffect-gaw-common, masseffect-gaw-fb, masseffect-gaw-ipad, masseffect-gaw-iph, masseffect-gaw-pc, masseffect-gaw-ps3, masseffect-gaw-rim, masseffect-gaw-web, masseffect-gaw-xbl2, masseffect-gaw-wii]|
//gosdev/games/MassEffect/3/Gen3/prod/blazeserver/3.x,gos-blaze.nucleus.ea.com,//gosdev/games/MassEffect/3/Gen3/prod/blazeserver/3.x/etc.ilt.shooter/env/prod.boot,|[masseffect-3-ps3, masseffect-3-xbl2, masseffect-3-pc]|
//gosdev/games/NBA/2018/retail/DL_Default/prod_demo/blazeserver,gos-blaze.nucleus.ea.com,//gosdev/games/NBA/2018/retail/DL_Default/prod_demo/blazeserver/etc/commondefines.cfg,|[nba-2018-ps4-demo, nba-2018-xone-demo]|
//gosdev/games/SSX/2011/Gen3/prod/blazeserver/3.x,gos-blaze.nucleus.ea.com,//gosdev/games/SSX/2011/Gen3/prod/blazeserver/3.x/etc.ilt.shooter/env/prod.boot,|[ssx-2012-xbl2, ssx-2012-xbl2-ios, ssx-2012-ps3, ssx-2012-ps3-ios]|
//gosdev-restricted/kettle/games/Madden/2014/Gen3-1/release/blazeserver/13.x,gos-blaze.nucleus.ea.com,//gosdev-restricted/kettle/games/Madden/2014/Gen3-1/release/blazeserver/13.x/etc/commondefines.cfg,|[madden-2014-ps4, madden-2014-ps4-web, madden-2014-xone, madden-2014-xone-web]|
//gosdev/games/TigerWoods/2013/Gen3/prod/blazeserver/3.15.x,gos-blaze.nucleus.ea.com,//gosdev/games/TigerWoods/2013/Gen3/prod/blazeserver/3.15.x/etc.ilt.shooter/env/prod.boot,|[tigerwoods-2013-ps3, tigerwoods-2013-ps3-digitaldownload, tigerwoods-2013-xbl2, tigerwoods-2013-xbl2-digitaldownload]|
//gosdev/games/NHL/2012/Gen3/prod/blazeserver/3.x,gos-blaze.nucleus.ea.com,//gosdev/games/NHL/2012/Gen3/prod/blazeserver/3.x/etc.ilt.sports/env/prod.boot,|[nhl-2012-xbl2, nhl-2012-ps3]|
